ride_name,ride_id,bike,ride_distance,ride_moving_time,ride_elapsed_time,ride_elevation_gain,ride_start_time,segment_id
Date Ride,64977352,,21249.50 m,0 days 01:52:06.000000000,0 days 01:53:10.000000000,656.10 m,2013-07-05 13:54:14,20408473
Date Ride,64977352,,21249.50 m,0 days 01:52:06.000000000,0 days 01:53:10.000000000,656.10 m,2013-07-05 13:54:14,10727416
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,14374804
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,1370940
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,2283789
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,15316909
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,1401068
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,2127168
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,12359825
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,5517937
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,4229286
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,2891069
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,20420049
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,1334081
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,1403378
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,17639918
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,12223481
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,4291111
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,12426055
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,5995521
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,1304690
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,1169578
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,4291122
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,10347976
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,17426574
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,8491686
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,4291148
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,1304682
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,7472713
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,4292005
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,15625408
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,744400
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,15350864
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,16438117
Three Sister's,68860301,,13000.90 m,0 days 01:16:14.000000000,0 days 01:22:43.000000000,366.40 m,2013-07-21 16:16:21,17427870
Red Rocks before Dinner,70795410,,16371.00 m,0 days 01:04:39.000000000,0 days 01:10:39.000000000,353.60 m,2013-07-29 17:26:32,766268
Red Rocks before Dinner,70795410,,16371.00 m,0 days 01:04:39.000000000,0 days 01:10:39.000000000,353.60 m,2013-07-29 17:26:32,7647713
Red Rocks before Dinner,70795410,,16371.00 m,0 days 01:04:39.000000000,0 days 01:10:39.000000000,353.60 m,2013-07-29 17:26:32,841185
Red Rocks before Dinner,70795410,,16371.00 m,0 days 01:04:39.000000000,0 days 01:10:39.000000000,353.60 m,2013-07-29 17:26:32,1704277
Red Rocks before Dinner,70795410,,16371.00 m,0 days 01:04:39.000000000,0 days 01:10:39.000000000,353.60 m,2013-07-29 17:26:32,2358119
Red Rocks before Dinner,70795410,,16371.00 m,0 days 01:04:39.000000000,0 days 01:10:39.000000000,353.60 m,2013-07-29 17:26:32,1704396
Red Rocks before Dinner,70795410,,16371.00 m,0 days 01:04:39.000000000,0 days 01:10:39.000000000,353.60 m,2013-07-29 17:26:32,16092525
Red Rocks before Dinner,70795410,,16371.00 m,0 days 01:04:39.000000000,0 days 01:10:39.000000000,353.60 m,2013-07-29 17:26:32,1595279
Red Rocks before Dinner,70795410,,16371.00 m,0 days 01:04:39.000000000,0 days 01:10:39.000000000,353.60 m,2013-07-29 17:26:32,2387058
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,991772
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,7662259
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,9568833
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,1793565
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,3334079
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,10082361
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,2013993
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,3334013
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,7662238
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,2441542
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,3446212
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,3446259
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,3459375
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,3596161
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,20753713
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,4709166
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,10308626
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,14778882
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,4340827
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,1846441
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,17746415
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,1247799
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,7158740
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,14700524
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,1555232
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,18337834
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,5147861
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,3445989
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,1491128
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,9862597
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,6970757
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,609371
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,20753702
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,7569125
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,10103812
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,2764729
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,16953075
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,1119211
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,9185172
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,1095775
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,1095770
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,17746426
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,2538381
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,780478
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,17345282
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,1977913
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,9236171
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,12958739
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,19958723
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,17796466
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,2225368
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,15159302
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,4957009
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,662194
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,17952757
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,5724721
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,2710697
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,1708403
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,1727475
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,1352256
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,4934706
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,853739
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,21329954
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,3446059
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,15969488
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,656307
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,17746405
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,9351517
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,20753686
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,1086714
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,1729589
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,7322646
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,1925827
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,1729648
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,9575144
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,3446090
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,4635976
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,3446224
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,18938363
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,6409668
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,20753671
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,1086706
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,8488191
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,3876179
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,15943739
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,12461488
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,7758831
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,3825800
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,3446109
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,1966963
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,4861647
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,12305047
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,16453845
Lookout First Solo Ride,73281277,,12989.60 m,0 days 00:55:38.000000000,0 days 00:56:32.000000000,560.30 m,2013-08-08 16:40:09,10302018
North Table,73706504,,32249.30 m,0 days 02:18:08.000000000,0 days 02:38:11.000000000,584.70 m,2013-08-10 14:33:32,991772
North Table,73706504,,32249.30 m,0 days 02:18:08.000000000,0 days 02:38:11.000000000,584.70 m,2013-08-10 14:33:32,3770000
North Table,73706504,,32249.30 m,0 days 02:18:08.000000000,0 days 02:38:11.000000000,584.70 m,2013-08-10 14:33:32,4048316
North Table,73706504,,32249.30 m,0 days 02:18:08.000000000,0 days 02:38:11.000000000,584.70 m,2013-08-10 14:33:32,4949624
North Table,73706504,,32249.30 m,0 days 02:18:08.000000000,0 days 02:38:11.000000000,584.70 m,2013-08-10 14:33:32,4938783
North Table,73706504,,32249.30 m,0 days 02:18:08.000000000,0 days 02:38:11.000000000,584.70 m,2013-08-10 14:33:32,3786879
North Table,73706504,,32249.30 m,0 days 02:18:08.000000000,0 days 02:38:11.000000000,584.70 m,2013-08-10 14:33:32,4861390
North Table,73706504,,32249.30 m,0 days 02:18:08.000000000,0 days 02:38:11.000000000,584.70 m,2013-08-10 14:33:32,6054226
North Table,73706504,,32249.30 m,0 days 02:18:08.000000000,0 days 02:38:11.000000000,584.70 m,2013-08-10 14:33:32,4301124
North Table,73706504,,32249.30 m,0 days 02:18:08.000000000,0 days 02:38:11.000000000,584.70 m,2013-08-10 14:33:32,8393751
North Table,73706504,,32249.30 m,0 days 02:18:08.000000000,0 days 02:38:11.000000000,584.70 m,2013-08-10 14:33:32,2868379
North Table,73706504,,32249.30 m,0 days 02:18:08.000000000,0 days 02:38:11.000000000,584.70 m,2013-08-10 14:33:32,3333544
North Table,73706504,,32249.30 m,0 days 02:18:08.000000000,0 days 02:38:11.000000000,584.70 m,2013-08-10 14:33:32,6021544
North Table,73706504,,32249.30 m,0 days 02:18:08.000000000,0 days 02:38:11.000000000,584.70 m,2013-08-10 14:33:32,20609828
North Table,73706504,,32249.30 m,0 days 02:18:08.000000000,0 days 02:38:11.000000000,584.70 m,2013-08-10 14:33:32,20539538
North Table,73706504,,32249.30 m,0 days 02:18:08.000000000,0 days 02:38:11.000000000,584.70 m,2013-08-10 14:33:32,3825853
North Table,73706504,,32249.30 m,0 days 02:18:08.000000000,0 days 02:38:11.000000000,584.70 m,2013-08-10 14:33:32,3315440
North Table,73706504,,32249.30 m,0 days 02:18:08.000000000,0 days 02:38:11.000000000,584.70 m,2013-08-10 14:33:32,3760119
North Table,73706504,,32249.30 m,0 days 02:18:08.000000000,0 days 02:38:11.000000000,584.70 m,2013-08-10 14:33:32,12683675
North Table,73706504,,32249.30 m,0 days 02:18:08.000000000,0 days 02:38:11.000000000,584.70 m,2013-08-10 14:33:32,12944637
